policy_id,customer_id,customer_age,customer_gender,marital_status,num_dependents,country,income_band,product_type,coverage_amount,premium,payment_frequency,policy_start_date,policy_end_date,tenure_months,renewal_count,acquisition_channel,agent_id,discount_applied,discount_rate,has_rider,num_riders,critical_illness_rider,disability_rider,late_payment_count,customer_service_calls,beneficiary_updated,premium_change_pct,churned,churn_reason,snapshot_date,data_version
P000140,C001038,24,M,Married,1,US,Mid,Whole,178000.0,200.14,Monthly,2019-04-30,,62,5,Bank,,False,,False,0,False,False,0,1,False,0.11,False,,2024-06-30,v1.0
P000141,C001881,32,M,Married,2,DE,Low,Whole,410000.0,631.12,Monthly,2011-03-16,,161,13,Agent,A1056,False,,False,0,False,False,1,0,False,0.19,False,,2024-06-30,v1.0
P000142,C002939,41,M,Single,0,US,Mid,Whole,333000.0,390.02,Monthly,2017-10-14,,81,6,Employer,,False,,False,2,False,False,1,0,False,-0.0,False,,2024-06-30,v1.0
P000143,C001484,33,F,Single,2,US,Mid,Term,144000.0,107.56,Monthly,2018-11-08,,68,5,Agent,A1034,False,,False,0,False,False,0,3,False,0.08,False,,2024-06-30,v1.0
P000144,C000863,51,F,Single,0,US,Low,Whole,183000.0,210.27,Annual,2015-10-05,,106,8,Online,,True,0.14,True,0,False,False,0,1,False,-0.02,False,,2024-06-30,v1.0
P000145,C002790,36,F,Married,3,US,Low,Whole,148000.0,230.51,Monthly,2010-07-02,,170,14,Bank,,False,,True,0,False,False,0,0,False,-0.15,False,,2024-06-30,v1.0
P000146,C000563,70,F,Married,1,ES,Low,Term,80000.0,59.56,Monthly,2019-07-20,,60,5,Bank,,False,,True,2,True,True,2,3,False,-0.02,False,,2024-06-30,v1.0
P000147,C001020,59,M,Single,0,UK,Low,Universal,147000.0,135.38,Monthly,2018-06-28,,73,6,Online,,False,,True,0,False,False,2,0,False,0.03,False,,2024-06-30,v1.0
P000148,C000095,47,F,Single,2,FR,Low,Term,226000.0,116.59,Quarterly,2022-02-07,,29,2,Agent,A1001,False,,False,0,False,False,2,0,False,-0.03,False,,2024-06-30,v1.0
P000149,C001923,57,F,Married,2,US,Mid,Whole,272000.0,342.56,Monthly,2018-05-16,,74,6,Agent,A1032,True,0.08,True,1,False,False,0,1,False,0.14,False,,2024-06-30,v1.0
P000150,C001757,58,M,Married,0,DE,Low,Whole,198000.0,317.01,Monthly,2017-09-27,,82,6,Online,,False,,True,1,False,False,3,0,False,0.11,False,,2024-06-30,v1.0
P000151,C002532,38,M,Married,1,UK,Low,Term,187000.0,132.81,Monthly,2014-11-25,,116,9,Bank,,True,0.07,False,0,False,False,1,2,False,-0.07,False,,2024-06-30,v1.0
P000152,C002278,35,M,Divorced,0,US,Low,Term,77000.0,62.97,Quarterly,2017-04-18,,87,7,Agent,A1059,False,,True,0,True,True,1,0,False,0.1,False,,2024-06-30,v1.0
P000153,C002796,45,F,Single,1,ES,High,Term,223000.0,124.11,Annual,2012-08-06,2022-04-16,118,9,Employer,,False,,True,1,False,True,2,1,False,0.07,True,Price,2024-06-30,v1.0
P000154,C001678,55,F,Widowed,2,US,Mid,Term,55000.0,42.94,Monthly,2013-03-23,,137,11,Online,,False,,False,0,False,False,1,1,True,0.04,False,,2024-06-30,v1.0
P000155,C000540,46,F,Single,2,DE,Mid,Term,179000.0,130.68,Quarterly,2011-01-28,,163,13,Bank,,False,,True,4,False,False,0,1,False,0.07,False,,2024-06-30,v1.0
P000156,C001059,26,U,Widowed,0,US,Mid,Term,227000.0,195.2,Monthly,2013-10-19,,130,10,Bank,,True,0.18,False,0,False,False,2,1,False,-0.13,False,,2024-06-30,v1.0
P000157,C002572,35,M,Single,2,US,High,Term,161000.0,104.09,Monthly,2016-08-02,,96,8,Agent,A1090,True,0.23,True,0,True,False,0,0,False,0.08,False,,2024-06-30,v1.0
P000158,C001183,44,F,Married,0,IT,Mid,Term,151000.0,110.84,Monthly,2015-07-22,,108,9,Agent,A1034,False,,False,0,False,False,0,0,False,0.12,False,,2024-06-30,v1.0
P000159,C001722,44,F,Married,1,FR,,Term,71000.0,52.21,Annual,2024-03-03,,3,0,Online,,False,,True,2,False,False,0,0,False,0.03,False,,2024-06-30,v1.0
P000160,C001819,68,M,Married,1,UK,Low,Term,145000.0,80.44,Quarterly,2013-07-31,,132,11,Agent,A1033,False,,True,1,False,False,0,1,False,0.01,False,,2024-06-30,v1.0
P000161,C002625,28,U,Divorced,0,IT,Low,Whole,841000.0,1223.68,Monthly,2015-05-05,,111,9,Online,,False,,False,0,False,False,1,0,False,-0.08,False,,2024-06-30,v1.0
P000162,C002729,51,M,Married,2,US,Mid,Whole,200000.0,214.75,Monthly,2024-01-23,,5,0,Online,,False,,True,2,False,False,0,1,False,-0.03,False,,2024-06-30,v1.0
P000163,C002604,62,F,Widowed,2,UK,Low,Term,124000.0,84.6,Quarterly,2012-01-16,,151,12,Employer,,False,,True,4,False,False,1,1,True,0.11,False,,2024-06-30,v1.0
P000164,C001597,72,F,Married,1,US,Low,Term,48000.0,37.25,Monthly,2021-01-31,,41,3,Agent,A1088,False,,False,0,False,False,1,0,False,-0.05,False,,2024-06-30,v1.0
P000165,C002693,40,F,Married,0,UK,Mid,Universal,194000.0,191.71,Monthly,2018-11-22,,68,5,Online,,True,0.12,True,1,False,False,2,2,False,-0.0,False,,2024-06-30,v1.0
P000166,C000795,50,F,Single,1,US,Mid,Term,204000.0,159.58,Quarterly,2017-04-08,2025-02-25,96,8,Employer,,False,,False,0,False,False,2,2,True,0.13,True,Unknown,2024-06-30,v1.0
P000167,C001051,51,M,Widowed,0,US,Mid,Whole,151000.0,203.94,Monthly,2019-08-16,,59,4,Agent,A1044,True,0.22,False,0,False,False,0,4,False,0.04,False,,2024-06-30,v1.0
P000168,C001643,47,F,Married,0,ES,Mid,Term,126000.0,96.43,Quarterly,2021-10-21,,32,2,Online,,True,0.13,False,0,False,False,3,1,False,0.04,False,,2024-06-30,v1.0
P000169,C001363,43,M,Married,1,US,Ultra,Term,59000.0,40.91,Monthly,2014-09-01,,119,9,Agent,A1021,False,,True,2,False,False,0,0,True,-0.04,False,,2024-06-30,v1.0
P000170,C001981,50,F,Married,0,US,Ultra,Whole,229000.0,361.34,Monthly,2015-09-09,,107,8,Employer,,False,,False,0,False,False,0,0,True,-0.01,False,,2024-06-30,v1.0
P000171,C001354,18,F,Married,0,US,High,Universal,212000.0,213.03,Annual,2013-05-27,,135,11,Online,,True,0.21,True,3,False,False,1,0,False,0.12,False,,2024-06-30,v1.0
P000172,C001663,53,F,Widowed,2,US,Ultra,Universal,31000.0,27.12,Annual,2019-07-04,,60,5,Agent,A1047,False,,False,0,False,False,0,1,False,0.06,False,,2024-06-30,v1.0
P000173,C001529,46,M,Single,1,US,Low,Whole,205000.0,201.88,Quarterly,2012-09-06,,143,11,Employer,,True,0.15,False,0,False,False,0,0,False,-0.1,False,,2024-06-30,v1.0
P000174,C002038,42,F,Single,3,US,High,Term,504000.0,467.6,Monthly,2020-10-19,,45,3,Agent,A1050,False,,True,1,False,False,2,1,False,-0.02,False,,2024-06-30,v1.0
P000175,C001496,69,F,Single,0,UK,Low,Term,167000.0,109.59,Monthly,2018-07-16,2019-01-12,6,0,Agent,A1012,False,,True,4,False,True,0,0,False,-0.1,True,Price,2024-06-30,v1.0
P000176,C002237,36,F,Married,1,UK,Mid,Term,212000.0,173.71,Monthly,2014-12-25,,115,9,Online,,False,,False,0,False,False,1,0,False,0.03,False,,2024-06-30,v1.0
P000177,C001408,40,M,Single,2,FR,Mid,Term,315000.0,223.33,Quarterly,2018-02-12,,77,6,Online,,False,,True,1,True,False,0,0,True,0.11,False,,2024-06-30,v1.0
P000178,C001400,68,M,Single,1,ES,Low,Universal,223000.0,220.23,Quarterly,2021-04-29,,38,3,Bank,,True,0.16,False,0,False,False,1,0,False,0.07,False,,2024-06-30,v1.0
P000179,C001306,35,M,Single,1,UK,,Term,117000.0,67.99,Quarterly,2013-06-30,,133,11,Online,,False,,False,0,False,False,0,1,True,0.08,False,,2024-06-30,v1.0
P000180,C002680,38,F,Married,1,US,Low,Term,48000.0,31.55,Monthly,2015-01-11,,115,9,Online,,False,,True,1,True,False,0,1,False,0.04,False,,2024-06-30,v1.0
P000181,C002675,43,F,Married,0,US,High,Term,995000.0,847.24,Quarterly,2022-03-07,,28,2,Agent,A1047,False,,False,0,False,False,1,0,False,0.09,False,,2024-06-30,v1.0
P000182,C000972,55,U,Single,0,FR,Mid,Term,253000.0,203.05,Monthly,2022-12-03,,19,1,Agent,A1041,True,0.14,False,0,False,False,0,1,True,0.04,False,,2024-06-30,v1.0
P000183,C001768,47,M,Widowed,1,DE,Low,Term,271000.0,238.84,Monthly,2010-07-20,,169,14,Agent,A1031,True,0.15,True,2,False,False,1,0,False,0.11,False,,2024-06-30,v1.0
P000184,C001282,29,M,Widowed,1,US,Mid,Term,311000.0,144.65,Quarterly,2014-01-11,,127,10,Agent,A1099,False,,True,1,False,False,1,0,False,-0.16,False,,2024-06-30,v1.0
P000185,C000709,38,F,Single,0,US,Low,Term,328000.0,234.39,Monthly,2017-05-24,,86,7,Bank,,True,0.05,False,0,False,False,0,2,False,-0.06,False,,2024-06-30,v1.0
P000186,C001479,37,F,Married,2,FR,High,Whole,366000.0,541.89,Monthly,2021-10-27,,32,2,Agent,A1099,True,0.05,True,1,False,False,0,0,False,0.07,False,,2024-06-30,v1.0
P000187,C001434,44,F,Married,0,UK,Ultra,Whole,214000.0,232.36,Quarterly,2018-11-17,,68,5,Bank,,False,,False,0,False,False,1,2,True,0.03,False,,2024-06-30,v1.0
P000188,C000648,50,F,Single,1,UK,Mid,Term,120000.0,67.54,Monthly,2010-08-13,,169,14,Bank,,False,,False,0,False,False,0,2,False,0.03,False,,2024-06-30,v1.0
P000189,C000317,50,M,Single,1,US,High,Whole,351000.0,511.08,Monthly,2015-12-07,,104,8,Employer,,False,,False,0,False,False,0,0,False,-0.01,False,,2024-06-30,v1.0
P000190,C001257,23,F,Married,1,UK,,Whole,232000.0,177.09,Annual,2024-04-26,,2,0,Online,,False,,True,2,False,False,0,1,True,-0.03,False,,2024-06-30,v1.0
P000191,C000683,57,F,Married,2,FR,Mid,Term,162000.0,133.05,Monthly,2017-03-02,,89,7,Agent,A1062,False,,False,0,False,False,1,0,False,0.06,False,,2024-06-30,v1.0
P000192,C000663,48,F,Single,2,IT,Low,Term,299000.0,194.97,Annual,2019-03-02,,64,5,Online,,True,0.2,False,0,False,False,2,3,False,0.11,False,,2024-06-30,v1.0
P000193,C001998,61,M,Divorced,0,DE,Mid,Whole,911000.0,1146.76,Monthly,2014-03-17,,125,10,Agent,A1034,False,,False,0,False,False,0,0,False,0.05,False,,2024-06-30,v1.0
P000194,C001631,50,M,Married,2,UK,Low,Term,78000.0,54.93,Quarterly,2014-04-18,,124,10,Employer,,False,,False,0,False,False,0,0,False,0.08,False,,2024-06-30,v1.0
P000195,C001495,58,M,Married,1,DE,Mid,Term,210000.0,132.03,Annual,2017-07-07,,85,7,Online,,False,,False,0,False,False,0,2,False,-0.05,False,,2024-06-30,v1.0
P000196,C001136,50,F,Single,3,US,Mid,Term,74000.0,52.35,Annual,2017-07-04,2024-12-24,91,7,Bank,,True,0.21,False,0,False,False,2,0,False,0.12,True,Replacement,2024-06-30,v1.0
P000197,C001853,61,M,Married,2,US,Low,Whole,241000.0,279.7,Annual,2022-11-16,,19,1,Online,,False,,True,0,False,True,1,1,False,-0.07,False,,2024-06-30,v1.0
P000198,C001520,51,M,Single,2,IT,Low,Whole,65000.0,81.04,Annual,2020-03-31,,51,4,Employer,,False,,True,3,False,False,1,2,False,-0.02,False,,2024-06-30,v1.0
P000199,C002489,43,M,Married,0,UK,Low,Universal,92000.0,132.06,Monthly,2022-05-31,2026-08-08,51,4,Agent,A1042,False,,True,2,False,False,0,1,False,0.07,True,Replacement,2024-06-30,v1.0
P000200,C000563,72,F,Married,0,UK,High,Term,152000.0,102.9,Monthly,2010-09-03,,168,14,Agent,A1035,True,0.22,True,1,False,False,0,1,False,-0.08,False,,2024-06-30,v1.0
P000201,C001291,55,M,Married,3,ES,Low,Term,317000.0,217.27,Quarterly,2023-09-17,,9,0,Online,,False,,False,0,False,False,0,0,False,0.05,False,,2024-06-30,v1.0
P000202,C001636,51,F,Married,2,ES,Low,Whole,75000.0,70.85,Annual,2023-08-05,,11,0,Online,,True,0.05,True,2,False,False,2,1,False,0.04,False,,2024-06-30,v1.0
P000203,C002999,29,M,Married,0,UK,High,Term,203000.0,168.48,Quarterly,2021-11-22,,31,2,Bank,,True,0.23,False,0,False,False,1,1,True,0.0,False,,2024-06-30,v1.0
P000204,C000698,29,M,Widowed,1,US,Low,Term,146000.0,98.88,Quarterly,2022-04-14,2029-07-06,88,7,Online,,False,,False,0,False,False,1,2,False,-0.05,True,Price,2024-06-30,v1.0
P000205,C002160,48,F,Married,0,US,Mid,Term,418000.0,285.12,Quarterly,2015-07-13,,109,9,Agent,A1036,False,,False,0,False,False,0,0,False,0.05,False,,2024-06-30,v1.0
P000206,C000001,46,M,Single,2,ES,Mid,Term,113000.0,78.53,Quarterly,2013-03-15,,137,11,Online,,False,,False,0,False,False,0,2,False,-0.01,False,,2024-06-30,v1.0
P000207,C000641,37,M,Married,1,US,Mid,Whole,285000.0,269.94,Annual,2017-10-25,,81,6,Agent,A1030,True,0.11,True,3,True,False,0,0,False,0.3,False,,2024-06-30,v1.0
P000208,C002267,46,M,Single,1,ES,Mid,Whole,188000.0,160.34,Monthly,2011-09-29,,155,12,Agent,A1098,False,,True,2,False,False,0,0,False,-0.0,False,,2024-06-30,v1.0
P000209,C001589,64,F,Divorced,0,US,Low,Term,76000.0,61.04,Monthly,2010-05-05,,172,14,Online,,False,,True,3,False,False,1,2,True,-0.09,False,,2024-06-30,v1.0
P000210,C000854,53,F,Married,2,UK,Low,Whole,141000.0,136.56,Annual,2014-02-18,,126,10,Online,,False,,True,3,False,False,2,1,False,0.02,False,,2024-06-30,v1.0
P000211,C001759,31,M,Married,3,UK,Mid,Whole,124000.0,165.21,Monthly,2010-07-16,,169,14,Online,,True,0.06,False,0,False,False,0,0,False,0.05,False,,2024-06-30,v1.0
P000212,C002432,43,M,Single,0,US,Low,Universal,44000.0,65.62,Monthly,2016-03-11,2018-12-26,34,2,Agent,A1026,False,,True,2,False,False,1,0,True,0.04,True,Price,2024-06-30,v1.0
P000213,C001661,35,U,Married,0,ES,High,Universal,443000.0,498.46,Annual,2016-11-13,,92,7,Bank,,False,,True,2,False,True,1,1,False,-0.03,False,,2024-06-30,v1.0
P000214,C001153,40,F,Divorced,1,UK,Mid,Term,117000.0,78.52,Quarterly,2017-01-20,,90,7,Agent,A1011,False,,True,1,False,False,1,2,False,0.02,False,,2024-06-30,v1.0
P000215,C001076,40,M,Single,0,US,Mid,Universal,210000.0,242.75,Monthly,2022-07-30,,23,1,Agent,A1075,False,,False,0,False,False,0,2,False,-0.11,False,,2024-06-30,v1.0
P000216,C001707,39,F,Married,0,US,Low,Term,69000.0,57.75,Monthly,2022-04-14,,26,2,Agent,A1090,True,0.09,False,0,False,False,1,2,True,0.04,False,,2024-06-30,v1.0
P000217,C002777,29,F,Widowed,0,DE,High,Term,155000.0,120.32,Quarterly,2023-08-06,,10,0,Agent,A1026,False,,False,2,True,True,0,2,False,-0.05,False,,2024-06-30,v1.0
P000218,C001695,43,F,Married,1,US,Mid,Term,214000.0,134.46,Quarterly,2020-05-10,,50,4,Employer,,True,0.15,False,0,False,False,0,0,False,0.02,False,,2024-06-30,v1.0
P000219,C001733,38,M,Married,0,IT,Mid,Term,159000.0,113.66,Monthly,2010-09-25,,167,13,Employer,,False,,True,0,False,False,0,2,False,-0.0,False,,2024-06-30,v1.0
P000220,C001439,18,M,Married,2,US,Mid,Whole,117000.0,156.67,Quarterly,2013-08-10,,132,11,Agent,A1024,True,0.22,True,4,False,True,0,2,False,0.06,False,,2024-06-30,v1.0
P000221,C002294,69,M,Married,1,US,Mid,Whole,370000.0,451.82,Monthly,2013-05-23,,135,11,Agent,A1093,False,,False,0,False,False,2,0,False,0.01,False,,2024-06-30,v1.0
P000222,C000835,58,F,Single,4,US,Mid,Whole,50000.0,75.41,Monthly,2020-04-17,,51,4,Employer,,True,0.13,True,2,False,True,1,0,False,0.09,False,,2024-06-30,v1.0
P000223,C000202,40,F,Single,0,US,Mid,Universal,50000.0,41.25,Annual,2022-06-01,,25,2,Agent,A1014,True,0.14,False,0,False,False,0,1,False,-0.01,False,,2024-06-30,v1.0
P000224,C000122,45,M,Married,1,US,Mid,Term,138000.0,125.45,Monthly,2023-06-19,,12,1,Agent,A1018,False,,False,0,False,False,1,1,False,-0.01,False,,2024-06-30,v1.0
P000225,C000400,30,F,Widowed,4,ES,Low,Term,28000.0,19.9,Monthly,2014-05-27,,122,10,Bank,,False,,True,0,False,False,1,0,False,0.15,False,,2024-06-30,v1.0
P000226,C000766,65,F,Single,1,US,Low,Whole,121000.0,170.61,Monthly,2024-01-22,2033-02-03,110,9,Agent,A1014,False,,False,0,False,False,0,0,False,0.15,True,Life Event,2024-06-30,v1.0
P000227,C000293,67,U,Single,1,US,,Universal,108000.0,134.6,Monthly,2024-02-06,,4,0,Online,,True,0.21,True,3,False,False,0,1,False,0.02,False,,2024-06-30,v1.0
P000228,C002327,46,F,Married,4,US,Low,Universal,435000.0,353.86,Annual,2017-04-22,,87,7,Online,,True,0.05,True,2,True,False,1,0,False,0.05,False,,2024-06-30,v1.0
P000229,C002931,57,U,Divorced,1,UK,Low,Term,94000.0,92.29,Monthly,2018-10-26,,69,5,Online,,False,,True,3,True,False,0,3,False,-0.19,False,,2024-06-30,v1.0
P000230,C000197,47,M,Single,1,DE,High,Whole,146000.0,238.6,Monthly,2011-10-10,,154,12,Agent,A1012,False,,True,1,False,False,2,0,False,0.15,False,,2024-06-30,v1.0
P000231,C001930,28,F,Divorced,2,FR,Mid,Whole,58000.0,69.1,Quarterly,2015-03-27,,112,9,Online,,True,0.16,False,0,False,False,1,1,False,0.08,False,,2024-06-30,v1.0
P000232,C002799,40,F,Single,3,US,Ultra,Term,158000.0,133.49,Monthly,2023-07-08,2030-11-28,90,7,Online,,True,0.16,False,0,False,False,0,1,True,-0.14,True,Life Event,2024-06-30,v1.0
P000233,C002191,46,M,Widowed,2,DE,,Whole,211000.0,271.48,Quarterly,2019-11-19,,56,4,Online,,False,,False,0,False,False,0,2,False,0.06,False,,2024-06-30,v1.0
P000234,C000608,39,M,Married,2,UK,Mid,Term,70000.0,52.77,Monthly,2020-01-16,,54,4,Employer,,False,,True,2,False,True,2,0,False,0.13,False,,2024-06-30,v1.0
P000235,C001147,42,U,Married,1,UK,Mid,Term,284000.0,162.55,Monthly,2018-09-30,,70,5,Agent,A1069,False,,True,1,False,True,1,0,False,0.14,False,,2024-06-30,v1.0
P000236,C000186,43,M,Married,2,US,Mid,Universal,272000.0,233.0,Annual,2017-11-25,,80,6,Agent,A1056,False,,True,1,False,False,0,0,False,0.2,False,,2024-06-30,v1.0
P000237,C002511,44,F,Married,3,FR,Mid,Whole,142000.0,147.74,Monthly,2020-04-03,,51,4,Agent,A1053,False,,True,0,True,True,0,0,False,0.12,False,,2024-06-30,v1.0
P000238,C001794,45,M,Single,0,US,Mid,Whole,55000.0,64.82,Quarterly,2020-07-03,,48,4,Employer,,False,,False,0,False,False,0,1,False,-0.1,False,,2024-06-30,v1.0
P000239,C000659,32,M,Single,1,US,Mid,Whole,99000.0,157.84,Quarterly,2023-03-26,,15,1,Agent,A1093,False,,False,0,False,False,3,0,False,-0.08,False,,2024-06-30,v1.0
P000240,C002811,36,M,Married,1,US,,Term,439000.0,305.97,Monthly,2022-12-16,,18,1,Online,,False,,True,2,False,False,1,0,False,0.14,False,,2024-06-30,v1.0
P000241,C001955,29,M,Divorced,2,US,Mid,Term,165000.0,100.22,Monthly,2020-01-17,,54,4,Agent,A1030,False,,False,0,False,False,0,0,False,-0.02,False,,2024-06-30,v1.0
P000242,C002450,56,F,Married,3,US,Ultra,Term,88000.0,69.67,Quarterly,2020-06-30,,48,4,Agent,A1052,False,,False,0,False,False,0,0,False,0.09,False,,2024-06-30,v1.0
P000243,C001369,19,F,Married,4,UK,High,Whole,546000.0,675.58,Quarterly,2011-08-08,,157,13,Agent,A1012,False,,False,0,False,False,0,0,False,0.08,False,,2024-06-30,v1.0
P000244,C001986,58,M,Married,2,IT,Mid,Universal,132000.0,183.1,Monthly,2011-02-21,,162,13,Agent,A1023,False,,True,1,False,True,0,0,False,0.11,False,,2024-06-30,v1.0
P000245,C001534,61,M,Single,2,UK,,Whole,212000.0,186.74,Quarterly,2016-11-25,,92,7,Online,,False,,True,2,False,False,0,2,False,-0.01,False,,2024-06-30,v1.0
P000246,C000146,41,M,Divorced,0,US,Low,Universal,800000.0,666.8,Annual,2010-12-03,,165,13,Agent,A1055,False,,True,4,True,False,0,0,False,0.12,False,,2024-06-30,v1.0
P000247,C002911,18,M,Married,0,FR,,Whole,400000.0,439.21,Monthly,2010-09-13,,167,13,Online,,False,,False,0,False,False,0,2,True,0.05,False,,2024-06-30,v1.0
P000248,C001734,40,F,Married,1,DE,Low,Whole,172000.0,250.41,Monthly,2010-12-26,,164,13,Online,,False,,False,0,False,False,0,2,True,0.03,False,,2024-06-30,v1.0
P000249,C001843,44,M,Married,0,US,Mid,Whole,272000.0,405.23,Monthly,2017-04-24,,87,7,Agent,A1053,False,,False,0,False,False,0,2,False,-0.04,False,,2024-06-30,v1.0
P000250,C000488,32,M,Widowed,2,UK,Low,Whole,309000.0,337.57,Quarterly,2015-08-29,2018-04-15,32,2,Agent,A1079,False,,True,2,False,False,0,1,False,-0.05,True,Unknown,2024-06-30,v1.0
P000251,C002976,38,F,Divorced,2,DE,Mid,Term,267000.0,180.04,Annual,2011-10-08,,154,12,Agent,A1075,False,,False,0,False,False,2,1,False,-0.04,False,,2024-06-30,v1.0
P000252,C001959,63,M,Married,1,US,Low,Term,73000.0,58.96,Annual,2011-12-13,,152,12,Agent,A1027,False,,False,0,False,False,1,1,False,0.11,False,,2024-06-30,v1.0
P000253,C001663,52,M,Married,1,US,Mid,Term,469000.0,340.31,Monthly,2014-05-15,,123,10,Online,,False,,True,1,False,False,1,0,True,0.1,False,,2024-06-30,v1.0
P000254,C002598,33,M,Married,1,US,Low,Universal,407000.0,441.8,Annual,2020-11-02,,44,3,Online,,True,0.18,True,1,True,False,0,1,True,0.05,False,,2024-06-30,v1.0
P000255,C002385,25,F,Married,2,ES,High,Universal,78000.0,54.54,Quarterly,2022-04-26,,26,2,Employer,,False,,False,0,False,False,1,2,False,-0.1,False,,2024-06-30,v1.0
P000256,C002919,41,F,Married,3,US,High,Term,148000.0,103.95,Quarterly,2015-12-13,2024-09-26,107,8,Bank,,False,,False,0,False,False,2,0,False,-0.02,True,Replacement,2024-06-30,v1.0
P000257,C000640,42,F,Single,4,US,Mid,Universal,158000.0,196.36,Quarterly,2018-11-26,,68,5,Online,,False,,False,0,False,False,0,0,False,0.16,False,,2024-06-30,v1.0
P000258,C001802,50,M,Married,1,US,High,Term,168000.0,89.34,Quarterly,2012-07-25,,145,12,Agent,A1016,True,0.23,False,0,False,False,0,1,False,0.01,False,,2024-06-30,v1.0
P000259,C002520,38,M,Married,1,IT,Low,Term,258000.0,189.99,Annual,2022-06-30,,24,2,Agent,A1019,False,,True,0,False,False,0,3,True,-0.03,False,,2024-06-30,v1.0
P000260,C001969,51,F,Married,1,US,High,Whole,166000.0,165.16,Quarterly,2011-11-09,,153,12,Online,,False,,True,1,False,False,0,1,False,-0.06,False,,2024-06-30,v1.0
P000261,C002198,68,F,Single,3,FR,Mid,Term,203000.0,144.77,Monthly,2016-06-30,,97,8,Agent,A1092,False,,False,0,False,False,0,1,False,0.06,False,,2024-06-30,v1.0
P000262,C001438,54,U,Married,0,DE,Low,Term,234000.0,152.5,Quarterly,2017-05-27,,86,7,Agent,A1088,False,,False,0,False,False,2,1,False,0.11,False,,2024-06-30,v1.0
P000263,C001634,44,M,Married,0,UK,Low,Term,212000.0,139.08,Quarterly,2011-07-05,2013-08-23,26,2,Agent,A1081,False,,False,0,False,False,1,1,True,0.18,True,Unknown,2024-06-30,v1.0
P000264,C000262,42,M,Single,1,FR,Low,Term,209000.0,179.12,Monthly,2022-10-03,,21,1,Agent,A1021,False,,False,0,False,False,0,0,True,-0.03,False,,2024-06-30,v1.0
P000265,C001787,40,F,Married,1,US,High,Whole,310000.0,351.56,Monthly,2018-01-27,2021-08-09,43,3,Online,,False,,False,0,False,False,1,1,False,-0.11,True,Replacement,2024-06-30,v1.0
P000266,C002191,59,F,Divorced,2,IT,Mid,Term,174000.0,181.17,Quarterly,2010-04-26,,172,14,Employer,,False,,False,0,False,False,0,1,False,-0.1,False,,2024-06-30,v1.0
P000267,C002393,37,F,Married,0,FR,Low,Whole,55000.0,71.42,Monthly,2010-03-24,,173,14,Agent,A1039,False,,False,0,False,False,0,0,False,0.08,False,,2024-06-30,v1.0
P000268,C000623,45,F,Single,0,ES,Mid,Whole,103000.0,158.0,Monthly,2016-10-29,,93,7,Bank,,False,,True,4,True,True,0,1,False,-0.11,False,,2024-06-30,v1.0
P000269,C001016,45,F,Widowed,1,FR,Low,Term,61000.0,53.49,Monthly,2013-02-12,,138,11,Agent,A1073,False,,False,0,False,False,0,1,False,-0.01,False,,2024-06-30,v1.0
P000270,C000880,38,F,Single,2,IT,Low,Whole,99000.0,125.25,Monthly,2012-03-19,,149,12,Online,,False,,True,1,False,False,0,1,False,0.09,False,,2024-06-30,v1.0
P000271,C002049,28,F,Widowed,1,US,High,Universal,75000.0,69.15,Annual,2021-05-17,,38,3,Online,,False,,False,0,False,False,1,1,False,0.04,False,,2024-06-30,v1.0
P000272,C002944,48,U,Single,1,US,Mid,Term,310000.0,204.79,Quarterly,2014-11-16,,117,9,Agent,A1057,False,,False,0,False,False,0,0,False,0.09,False,,2024-06-30,v1.0
P000273,C001327,44,F,Single,1,US,Mid,Whole,534000.0,745.38,Monthly,2013-06-10,,134,11,Agent,A1083,False,,True,0,True,False,1,2,False,0.09,False,,2024-06-30,v1.0
P000274,C002301,51,M,Married,1,US,High,Whole,329000.0,352.29,Monthly,2014-05-17,,123,10,Online,,False,,False,0,False,False,2,2,False,0.04,False,,2024-06-30,v1.0
